"fishtech","education","rank_one","sos","info","own"
0,"formal","weather",1,0,"3"
1,"formal","weather",1,0,"3"
1,"formal","weather",1,0,"3"
0,"formal","weather",1,0,"3"
1,"formal","weather",1,0,"3"
1,"formal","weather",1,0,"3"
0,"formal","weather",1,0,"3"
1,"formal","weather",1,0,"3"
1,"formal","weather",1,0,"3"
0,"formal","weather",1,0,"3"
1,"formal","weather",1,0,"3"
1,"formal","weather",1,0,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"higher","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"no_formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"no_formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"higher","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"higher","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"no_formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"no_formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
0,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",0,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"higher","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"no_formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"no_formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"higher","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"higher","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"no_formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"no_formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
0,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",1,1,"3"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"no_formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"higher","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"no_formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"no_formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
0,"no_formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"no_formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
0,"formal","weather",0,0,"4"
1,"formal","weather",0,0,"4"
